age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
35,2,167062,11,9,2,0,0,4,1,0,0,40,38,0
18,2,190325,1,7,4,2,3,4,1,0,0,30,38,0
45,2,108859,11,9,5,2,4,2,0,0,0,40,38,0
36,4,344351,11,9,4,13,3,4,1,0,0,40,38,0
73,2,153127,15,10,6,8,4,4,0,0,0,10,38,0
52,2,180881,9,13,2,3,0,4,1,0,0,40,38,0
17,2,183066,0,6,4,7,3,4,0,0,0,40,38,0
29,0,339002,8,11,2,2,0,4,1,0,0,40,38,1
20,2,172047,15,10,4,4,3,4,1,0,0,10,38,0
37,2,302604,15,10,5,7,2,4,0,0,0,40,38,0
40,2,248094,11,9,2,13,0,4,1,0,0,40,38,0
32,2,36467,7,12,2,0,0,4,1,0,0,45,38,1
29,2,53181,12,14,2,9,0,4,1,0,0,55,38,1
20,2,181032,15,10,4,6,3,4,0,0,0,40,38,0
26,2,248990,1,7,2,0,0,4,1,0,0,40,38,1
37,2,117381,11,9,2,12,0,4,1,0,0,80,38,1
26,2,154966,15,10,2,2,0,4,1,0,0,40,32,0
24,2,198259,11,9,4,11,3,4,0,0,0,30,38,0
33,2,167939,11,9,2,7,3,4,0,0,0,25,38,0
23,2,131275,11,9,4,2,3,0,1,0,0,40,38,0
36,2,272950,15,10,4,11,1,4,1,0,0,50,38,0
37,2,174503,9,13,6,9,1,4,0,0,0,50,38,0
24,2,116800,8,11,4,6,3,4,1,0,0,35,38,0
38,2,110713,7,12,2,2,0,4,1,0,0,50,38,1
50,2,202044,9,13,0,9,4,4,0,0,0,45,38,0
44,2,300528,1,7,2,0,0,4,1,0,0,40,38,1
57,2,133126,15,10,4,2,1,2,0,0,0,40,38,0
37,2,74593,11,9,2,2,0,4,1,0,0,70,38,0
44,2,302424,11,9,0,6,1,4,1,0,0,55,38,0
21,2,344492,15,10,4,7,3,4,0,0,0,30,38,0
31,2,349148,11,9,2,2,0,4,1,0,0,40,38,1
45,2,234699,11,9,3,7,4,2,0,0,0,60,38,1
20,1,243178,11,9,4,5,3,4,1,0,0,40,38,0
52,2,189728,11,9,5,8,1,4,0,0,0,50,38,0
47,4,318593,11,9,2,3,0,4,1,0,0,25,38,0
41,2,108681,15,10,2,0,5,4,0,0,0,40,38,0
40,2,187376,15,10,2,11,0,4,1,0,0,60,38,1
41,5,75409,9,13,2,9,5,4,0,0,0,40,38,1
49,2,266150,11,9,2,6,5,4,0,0,0,40,38,0
50,2,135643,11,9,2,6,2,1,0,0,0,40,2,0
59,2,46466,11,9,2,13,0,4,1,0,0,40,38,1
18,2,130652,15,10,4,0,3,4,0,0,0,25,38,0
45,2,195554,11,9,2,6,0,4,1,0,0,45,38,1
17,2,244589,1,7,4,11,3,4,0,0,0,40,38,0
45,3,271901,11,9,2,11,0,4,1,0,0,32,38,1
73,2,139978,1,7,2,6,0,4,1,0,0,40,38,0
48,2,180446,0,6,2,6,0,2,1,0,0,40,38,0
38,5,341643,7,12,4,3,1,4,1,0,0,60,38,0
37,0,289653,11,9,2,0,0,4,1,0,0,50,38,1
26,2,187891,11,9,4,0,1,2,1,0,0,40,38,0
46,3,116338,12,14,2,3,5,4,0,0,0,50,38,1
54,0,439608,15,10,0,0,1,4,0,0,0,40,38,0
65,2,330144,15,10,2,3,0,4,1,0,0,40,38,0
29,2,251905,7,12,2,2,0,4,1,0,0,45,38,0
37,2,218955,11,9,2,7,0,4,1,0,0,40,38,0
36,4,188972,10,16,5,9,4,4,0,0,0,10,1,0
60,4,25825,11,9,0,2,1,4,1,0,0,50,38,1
62,2,116104,11,9,6,0,1,4,0,0,0,20,10,0
20,2,194891,11,9,4,0,1,4,0,0,0,40,38,0
29,5,409201,15,10,2,0,0,4,1,0,0,40,38,0
74,2,97167,11,9,2,7,0,4,1,0,0,15,38,0
51,4,115851,11,9,2,2,0,4,1,0,0,40,38,0
50,2,118058,15,10,2,13,0,4,1,0,0,50,38,0
42,2,258589,11,9,4,11,1,4,1,0,0,60,38,1
26,2,158810,9,13,4,9,1,4,1,0,0,70,38,0
58,4,165695,11,9,0,3,1,4,1,0,0,70,38,0
23,2,170482,15,10,4,11,3,4,1,0,0,45,38,0
35,2,241001,11,9,2,6,0,4,1,0,0,44,38,0
50,2,165001,9,13,2,2,0,4,1,0,0,50,38,0
35,2,340260,11,9,0,2,4,4,0,0,0,48,38,0
31,2,96480,11,9,4,0,1,4,0,0,0,50,38,0
30,2,185177,1,7,4,5,3,4,1,0,0,49,38,0
84,3,172907,15,10,2,11,0,4,1,0,0,35,38,1
35,4,308874,11,9,4,2,1,2,1,0,0,40,38,0
45,4,54098,8,11,2,4,0,4,1,0,0,50,38,1
46,2,288608,11,9,4,2,3,4,1,0,0,40,38,0
50,1,254148,15,10,2,4,0,4,1,0,0,40,25,0
37,2,111128,1,7,4,6,1,4,1,0,0,40,38,0
32,2,171116,11,9,0,7,3,4,0,0,0,40,38,0
27,0,276776,15,10,2,12,0,4,1,0,0,40,38,1
22,2,152878,11,9,2,13,0,4,1,0,0,40,38,0
29,2,149211,9,13,2,12,0,4,1,0,0,40,38,0
35,2,58343,11,9,2,11,0,4,1,0,0,44,38,0
38,2,127601,15,10,2,5,5,4,0,0,0,35,38,0
29,2,357781,5,4,2,4,0,4,1,0,0,40,38,0
26,2,137367,15,10,4,5,2,1,1,0,0,44,29,0
34,2,110978,14,15,4,9,1,1,0,0,0,40,38,0
31,2,34503,8,11,2,2,0,4,1,0,0,40,38,1
20,2,223515,15,10,4,7,3,4,1,0,0,40,38,0
37,2,372525,12,14,0,9,4,4,1,0,0,48,38,0
32,2,116365,11,9,2,0,5,4,0,0,0,20,38,0
36,2,111268,7,12,0,11,4,4,0,0,0,40,38,0
46,4,199596,15,10,0,3,4,4,0,0,0,50,38,0
18,2,301867,11,9,4,11,3,0,0,0,0,20,38,0
57,2,191983,15,10,2,10,0,4,1,0,0,50,38,0
37,2,105803,11,9,2,5,0,4,1,0,0,40,38,0
43,2,456236,11,9,2,2,0,4,1,0,0,40,38,1
45,2,116255,11,9,4,3,1,2,0,0,0,40,38,0
32,2,235109,15,10,0,0,4,4,0,0,0,40,38,0
38,0,91716,11,9,2,0,0,4,1,0,0,40,38,0
70,2,235781,15,10,0,4,1,1,1,0,0,40,39,0
40,2,136986,15,10,2,6,0,4,1,0,0,50,38,1
40,4,33658,11,9,0,2,1,4,1,0,0,40,38,0
20,2,53878,11,9,4,2,4,4,1,0,0,40,38,0
29,2,200928,11,9,2,3,0,4,1,0,0,40,38,1
24,2,173736,8,11,4,2,1,4,1,0,0,55,38,0
28,2,214385,8,11,4,3,3,2,0,0,0,40,38,0
58,2,102509,0,6,0,13,1,2,1,0,0,50,38,0
18,2,329054,1,7,4,0,3,4,0,0,0,15,38,0
40,2,274158,11,9,2,6,0,4,1,0,0,40,38,0
39,3,241153,12,14,2,3,0,4,1,0,0,50,38,0
45,2,229516,11,9,3,2,1,4,1,0,0,72,25,0
24,5,247075,11,9,4,0,4,2,0,0,0,20,38,0
22,2,315524,15,10,4,0,3,2,1,0,0,30,5,0
23,2,126945,9,13,2,3,0,4,1,0,0,40,38,0
39,4,29874,15,10,5,2,1,4,1,0,0,60,38,1
28,2,115579,8,11,4,12,3,4,0,0,0,38,38,0
44,2,56483,9,13,4,0,3,4,0,0,0,37,38,0
24,2,420779,11,9,2,4,0,2,1,0,0,35,38,0
24,2,255474,1,7,2,11,0,4,1,0,0,40,38,0
52,2,241444,3,2,2,2,0,3,1,0,0,50,32,0
43,2,85995,11,9,4,5,1,4,1,0,0,40,38,0
67,3,116986,2,8,2,3,0,4,1,0,0,20,38,0
43,2,184099,7,12,2,13,0,4,1,0,0,40,38,0
31,2,117816,5,4,0,5,2,4,1,0,0,70,38,0
23,2,263899,15,10,4,0,3,2,1,0,0,20,13,0
26,2,45869,9,13,4,5,3,4,1,0,0,40,38,0
48,2,186539,15,10,2,9,0,4,1,0,0,40,38,0
40,2,326310,15,10,2,2,0,4,1,0,0,44,38,0
55,1,84564,14,15,0,9,1,4,0,0,0,39,38,0
49,2,247294,11,9,2,2,0,4,1,0,0,45,38,1
34,2,72793,9,13,4,7,1,4,0,0,0,15,38,0
29,2,261375,11,9,4,0,3,2,0,0,0,60,38,0
50,2,77905,9,13,0,0,1,4,0,0,0,8,38,0
19,2,66838,15,10,4,11,3,4,0,0,0,9,38,0
66,2,180211,9,13,2,2,0,1,1,0,0,30,29,0
60,2,101198,8,11,0,7,1,4,1,0,0,20,38,0
60,2,80574,11,9,0,7,4,4,0,0,0,38,38,0
19,2,198663,11,9,4,12,3,4,1,0,0,40,38,0
26,3,160340,11,9,2,3,0,4,1,0,0,60,38,0
58,5,69579,15,10,6,9,1,4,0,0,0,20,38,0
18,4,379242,15,10,4,3,1,4,0,0,0,50,38,0
26,2,259505,15,10,4,7,3,4,1,0,0,40,38,0
45,0,171335,12,14,2,11,0,4,1,0,0,50,38,1
29,0,155970,11,9,2,12,0,4,1,0,0,40,38,1
52,2,99682,15,10,2,11,5,4,0,0,0,52,1,1
23,2,117789,9,13,4,3,3,4,0,0,0,40,38,0
21,2,296158,11,9,4,7,3,4,1,0,0,40,38,0
48,1,78859,11,9,4,3,3,4,0,0,0,40,38,0
50,2,189811,9,13,2,3,0,4,1,0,0,40,38,1
32,2,360593,11,9,0,11,4,2,0,0,0,30,38,0
40,2,145504,11,9,2,4,0,2,1,0,0,40,38,0
19,2,459248,11,9,4,5,1,4,1,0,0,30,38,0
42,5,126094,11,9,5,0,4,4,1,0,0,39,38,0
23,2,209483,9,13,4,0,3,4,0,0,0,50,38,0
21,2,210355,1,7,4,9,1,4,0,0,0,24,38,0
28,2,84547,9,13,2,12,0,4,1,0,0,40,38,1
20,2,105585,15,10,4,11,3,4,1,0,0,25,38,0
21,2,132320,1,7,4,2,1,4,1,0,0,35,38,0
21,2,129172,15,10,4,7,2,4,1,0,0,16,38,0
45,4,222374,9,13,4,9,1,4,1,0,0,40,38,0
49,3,201498,11,9,2,2,0,4,1,0,0,40,38,0
41,2,114157,11,9,0,6,3,4,1,0,0,40,38,0
48,1,148121,9,13,3,0,4,1,0,0,0,40,29,0
34,2,96480,15,10,5,3,4,4,0,0,0,40,38,0
24,2,179423,11,9,4,0,3,4,0,0,0,40,38,0
58,5,123329,11,9,4,0,1,4,0,0,0,16,38,0
41,2,134130,9,13,2,11,0,4,1,0,0,50,38,1
53,2,188644,13,1,2,7,0,4,1,0,0,40,25,0
40,2,226388,11,9,2,2,0,2,1,0,0,40,38,0
18,2,28648,1,7,4,7,2,4,0,0,0,40,38,0
37,5,34996,11,9,5,7,4,4,0,0,0,40,38,0
43,2,281422,7,12,4,0,1,2,0,0,0,45,38,0
22,2,214716,11,9,4,7,3,4,0,0,0,40,38,0
28,2,314177,0,6,4,5,2,2,1,0,0,40,38,0
51,2,112310,15,10,0,3,4,4,0,0,0,40,38,0
63,2,203783,11,9,0,9,1,4,0,0,0,72,38,0
29,2,205499,15,10,2,10,0,4,1,0,0,45,38,0
44,2,155701,5,4,5,7,4,4,0,0,0,38,28,0
37,5,186934,15,10,2,7,0,4,1,0,0,40,38,0
62,0,209433,11,9,2,0,0,2,1,0,0,40,38,0
31,2,80933,11,9,2,2,0,4,1,0,0,52,38,0
20,2,102607,11,9,4,5,3,4,1,0,0,30,38,0
24,4,102942,15,10,4,7,1,4,0,0,0,50,38,0
56,5,175057,9,13,2,3,0,4,1,0,0,40,38,0
36,0,68781,15,10,2,0,0,4,1,0,0,35,38,0
29,2,108594,11,9,4,2,3,4,1,0,0,40,38,0
39,2,56269,15,10,4,2,3,2,1,0,0,40,38,0
29,2,152503,15,10,4,5,1,2,1,0,0,45,38,0
38,3,206951,11,9,2,3,0,4,1,0,0,65,38,0
23,2,82393,6,5,4,7,3,1,1,0,0,20,29,0
37,2,167396,11,9,2,7,0,4,1,0,0,40,12,0
30,4,123397,15,10,0,7,4,4,0,0,0,30,38,0
42,2,118652,7,12,2,12,0,4,1,0,0,40,38,0
46,2,182689,15,10,2,11,0,4,1,0,0,40,38,0
41,3,60949,11,9,0,2,1,4,1,0,0,55,38,0
49,2,129513,11,9,2,13,0,4,1,0,0,50,38,1
37,2,84306,15,10,2,7,0,4,1,0,0,40,38,0
31,2,117507,11,9,4,2,1,4,1,0,0,45,38,0
22,2,88050,7,12,2,3,0,1,1,0,0,6,38,0
22,2,305498,11,9,0,11,3,4,0,0,0,33,38,0
17,2,295308,1,7,4,8,3,4,0,0,0,20,38,0
47,2,114459,10,16,2,9,0,4,1,0,0,50,38,1
17,2,176017,0,6,4,7,2,4,1,0,0,15,38,0
39,2,248445,4,3,2,5,0,4,1,0,0,40,25,0
23,2,214542,15,10,4,0,3,4,1,0,0,20,38,0
41,2,384508,9,13,2,9,0,4,1,0,0,40,38,1
36,0,403489,12,14,2,9,0,4,1,0,0,45,38,1
21,2,254904,11,9,4,2,1,4,0,0,0,30,38,0
33,2,98995,0,6,0,5,1,4,0,0,0,36,38,0
41,2,193995,11,9,4,2,1,4,1,0,0,44,38,0
19,2,205829,11,9,4,11,3,4,0,0,0,35,38,0
38,0,205852,11,9,4,0,1,4,1,0,0,45,38,1
24,2,37072,15,10,4,2,1,4,1,0,0,40,38,0
39,5,122353,9,13,2,9,0,4,1,0,0,45,38,1
19,2,100009,15,10,4,11,3,4,0,0,0,15,38,0
42,2,135056,15,10,2,0,5,4,0,0,0,40,38,0
29,2,280618,15,10,2,5,0,4,1,0,0,40,38,0
17,2,226717,2,8,4,5,3,4,1,0,0,20,38,0
47,1,173938,9,13,2,2,0,4,1,0,0,50,38,1
24,2,291355,15,10,0,0,1,4,0,0,0,60,38,0
61,0,160155,15,10,2,3,0,4,1,0,0,40,38,1
40,4,29762,15,10,2,2,0,4,1,0,0,60,38,0
59,2,172071,11,9,2,9,5,2,0,0,0,38,22,0
29,2,166210,15,10,0,12,1,4,1,0,0,55,38,0
26,2,330263,11,9,5,7,1,4,1,0,0,40,38,0
46,2,247043,11,9,2,13,0,4,1,0,0,40,38,1
56,0,155238,11,9,2,0,0,4,1,0,0,40,38,1
25,2,130557,9,13,4,0,1,4,0,0,0,40,38,0
17,2,56986,2,8,4,11,3,4,0,0,0,18,38,0
29,2,220692,8,11,4,3,1,2,0,0,0,40,38,0
23,2,121650,4,3,4,5,4,4,1,0,0,30,38,0
67,2,174603,11,9,4,3,1,4,0,0,0,35,38,0
29,2,341846,12,14,4,9,1,4,0,0,0,50,38,0
32,2,34437,11,9,4,13,3,4,1,0,0,40,38,0
34,2,141058,15,10,2,7,0,4,1,0,0,62,25,0
49,2,192323,11,9,2,6,0,4,1,0,0,40,38,0
39,2,28572,11,9,0,7,1,4,1,0,0,40,38,0
41,2,120277,9,13,4,2,1,4,1,0,0,40,38,0
31,2,164309,15,10,0,0,4,4,0,0,0,38,38,0
47,0,102771,10,16,2,9,0,4,1,0,0,40,38,1
27,2,147951,11,9,4,6,2,4,1,0,0,1,38,0
44,2,173888,5,4,2,13,0,4,1,0,0,80,38,1
25,2,247006,7,12,2,3,0,4,1,0,0,45,38,0
23,2,82889,15,10,4,0,3,4,0,0,0,16,38,0
52,2,259363,11,9,2,2,0,4,1,0,0,50,38,1
62,0,159165,11,9,6,3,1,4,0,0,0,36,38,0
31,2,112062,9,13,4,9,1,4,0,0,0,40,38,0
19,2,299050,1,7,2,2,0,4,1,0,0,60,38,0
53,2,548580,15,10,2,2,0,4,1,0,0,40,12,0
25,2,234057,11,9,4,2,1,4,0,0,0,40,38,0
45,2,241350,11,9,4,13,1,4,1,0,0,40,38,0
49,2,278322,11,9,2,2,0,4,1,0,0,40,38,1
42,2,157443,9,13,2,9,5,1,0,0,0,27,35,1
44,4,37618,11,9,2,4,0,4,1,0,0,40,38,1
56,1,238582,15,10,2,2,0,4,1,0,0,41,38,1
37,5,28887,11,9,2,6,0,4,1,0,0,40,38,1
37,2,77820,9,13,2,3,0,4,1,0,0,45,38,1
22,2,110946,15,10,4,7,1,4,0,0,0,40,38,0
34,1,230420,9,13,2,9,0,4,1,0,0,40,38,1
36,2,206521,11,9,4,6,1,4,1,0,0,40,38,0
28,1,283227,15,10,2,3,0,4,1,0,0,65,38,0
28,2,141957,9,13,2,9,0,4,1,0,0,50,38,0
73,1,161027,4,3,2,10,0,4,1,0,0,20,38,0
37,4,31670,11,9,2,4,0,4,1,0,0,60,38,0
24,2,205844,9,13,4,3,3,2,0,0,0,65,38,0
30,5,46144,11,9,1,0,3,4,0,0,0,38,38,0
38,2,168055,8,11,2,7,0,4,1,0,0,40,38,0
50,2,98350,15,10,2,0,0,1,1,0,0,40,29,1
42,2,334522,11,9,2,5,0,2,1,0,0,40,38,0
54,5,187686,15,10,0,0,1,4,0,0,0,38,38,0
27,5,365916,7,12,4,3,1,4,0,0,0,58,38,0
39,2,190719,15,10,0,11,1,4,1,0,0,45,38,0
27,2,218184,15,10,4,0,1,2,0,0,0,40,22,0
30,2,222162,11,9,2,5,0,4,1,0,0,66,38,0
37,2,267085,15,10,2,2,0,4,1,0,0,40,38,0
50,0,307555,9,13,0,9,1,4,1,0,0,60,38,1
36,2,229180,15,10,0,2,4,4,0,0,0,40,4,0
22,2,279041,15,10,4,5,3,2,1,0,0,10,38,0
21,2,312017,15,10,4,2,1,4,1,0,0,40,38,0
76,2,70697,5,4,6,7,1,4,0,0,0,25,38,0
37,2,188774,9,13,2,0,0,4,1,0,0,40,38,0
34,2,302770,15,10,2,11,0,4,1,0,0,60,38,0
29,2,183639,11,9,2,4,0,4,1,0,0,97,38,0
29,2,178551,11,9,2,13,0,4,1,0,0,40,38,0
28,2,175343,9,13,2,11,0,4,1,0,0,40,38,0
73,4,190078,15,10,2,3,0,4,1,0,0,35,38,0
43,2,117627,15,10,0,3,1,2,0,0,0,40,38,0
39,2,108419,15,10,2,2,0,4,1,0,0,40,38,0
74,2,183701,0,6,6,7,1,2,0,0,0,6,38,0
27,5,208406,9,13,4,9,1,4,1,0,0,30,38,0
47,2,148884,11,9,2,13,0,4,1,0,0,60,38,0
90,2,87285,11,9,4,7,3,4,0,0,0,24,38,0
47,2,199058,9,13,2,9,0,4,1,0,0,60,38,1
42,2,173628,9,13,2,3,0,4,1,0,0,40,38,1
69,2,370837,9,13,0,5,1,4,1,0,0,40,38,0
23,2,342769,9,13,4,12,1,4,0,0,0,20,38,0
44,1,65145,11,9,2,9,0,4,1,0,0,30,38,0
47,1,272182,15,10,4,0,1,2,1,0,0,40,38,0
33,2,252168,15,10,4,7,1,2,1,0,0,40,38,0
48,2,80430,1,7,4,7,1,4,0,0,0,30,38,0
39,2,189623,9,13,0,11,4,4,1,0,0,60,38,0
52,2,226084,11,9,6,8,2,4,0,0,0,40,38,0
18,2,150817,11,9,4,11,3,4,0,0,0,20,38,0
27,3,190911,11,9,4,11,3,4,1,0,0,45,38,0
45,1,255559,11,9,4,0,1,4,0,0,0,40,38,0
24,2,173679,8,11,2,7,0,4,1,0,0,20,38,0
25,2,35854,15,10,3,11,4,4,0,0,0,40,38,0
42,4,82161,0,6,6,13,4,4,1,0,0,35,38,0
63,4,129845,5,4,2,2,0,4,1,0,0,40,38,0
40,2,226505,11,9,2,0,5,4,0,0,0,46,38,1
42,2,136419,11,9,2,2,0,4,1,0,0,50,38,1
42,2,66460,15,10,0,3,4,4,0,0,0,45,38,0
63,1,379940,9,13,2,9,0,4,1,0,0,40,38,1
37,1,102936,9,13,0,9,4,4,0,0,0,55,38,0
65,2,205309,11,9,2,0,0,4,1,0,0,20,38,0
46,2,137547,11,9,0,2,1,0,1,0,0,40,38,0
23,2,220168,11,9,4,11,2,2,0,0,0,25,22,0
47,1,37672,9,13,2,9,5,4,0,0,0,45,38,0
20,2,196643,15,10,4,7,3,4,1,0,0,20,38,0
28,2,197484,11,9,4,5,3,4,1,0,0,40,38,0
61,1,115023,11,9,2,7,0,4,1,0,0,40,38,0
30,5,234824,11,9,2,7,5,4,0,0,0,72,38,0
30,5,361497,9,13,2,10,0,4,1,0,0,72,38,1
29,2,351871,9,13,4,11,1,4,1,0,0,50,38,1
39,2,324231,11,9,6,6,4,2,0,0,0,40,38,0
23,2,123490,1,7,0,7,4,4,0,0,0,35,38,0
32,2,188245,1,7,4,8,4,2,0,0,0,40,38,0
63,2,50349,11,9,6,7,1,4,0,0,0,34,38,0
19,4,47176,15,10,4,2,1,4,0,0,0,15,38,0
57,5,290661,10,16,0,9,1,4,1,0,0,60,38,1
41,2,221172,9,13,2,2,0,4,1,0,0,40,38,1
23,2,188950,8,11,4,11,3,4,1,0,0,40,38,0
30,2,356882,10,16,4,9,3,4,1,0,0,20,38,0
43,3,150533,7,12,2,3,0,4,1,0,0,50,38,0
64,4,167149,5,4,2,7,0,4,1,0,0,25,38,0
56,2,301835,4,3,5,6,1,4,1,0,0,40,38,0
32,2,313729,11,9,2,0,0,4,1,0,0,40,38,0
55,2,130957,11,9,2,2,0,4,1,0,0,45,38,0
17,2,197732,1,7,4,7,3,4,0,0,0,12,38,0
17,2,250541,0,6,4,7,3,2,1,0,0,20,38,0
29,2,218785,15,10,2,0,5,4,0,0,0,65,38,0
37,2,194630,11,9,0,2,1,4,1,0,0,50,38,0
39,2,38721,11,9,0,8,4,4,0,0,0,22,38,0
36,2,201519,9,13,2,3,5,4,0,0,0,40,38,1
50,2,279337,9,13,0,3,1,4,1,0,0,55,38,1
31,2,87560,15,10,4,6,1,4,0,0,0,50,38,0
56,2,208431,15,10,6,3,1,2,0,0,0,32,38,0
20,2,163205,15,10,5,7,3,4,0,0,0,30,38,0
33,5,137616,12,14,4,9,1,2,0,0,0,35,38,0
45,2,117556,15,10,0,0,4,2,0,0,0,32,38,0
33,4,24504,11,9,5,2,2,4,1,0,0,50,38,0
36,2,181721,0,6,4,4,3,2,1,0,0,60,38,0
42,1,55363,12,14,2,9,0,4,1,0,0,55,38,1
33,2,92865,15,10,4,0,3,4,0,0,0,40,38,0
52,0,221532,9,13,2,3,0,4,1,0,0,45,38,1
41,1,183224,12,14,2,9,5,1,0,0,0,40,35,1
30,2,381153,15,10,2,2,0,4,1,0,0,40,38,0
22,2,300871,15,10,4,0,3,4,1,0,0,40,38,0
26,2,158333,4,3,4,13,1,4,1,0,0,40,3,0
36,2,288103,1,7,5,6,1,2,1,0,0,40,38,0
35,2,108907,11,9,5,6,4,4,1,0,0,40,38,0
46,2,358533,15,10,2,10,0,2,1,0,0,40,38,1
24,2,126613,9,13,4,9,3,4,0,0,0,8,38,0
38,2,199816,11,9,0,6,3,4,1,0,0,40,38,0
50,2,98228,11,9,0,11,4,4,0,0,0,45,38,0
41,1,129060,15,10,0,0,4,2,0,0,0,40,38,0
38,2,22245,11,9,2,3,0,4,1,0,0,60,38,1
36,2,226918,9,13,4,11,1,2,1,0,0,48,38,0
47,2,398652,11,9,2,11,0,4,1,0,0,50,38,1
59,2,268840,15,10,2,0,2,4,0,0,0,16,38,1
59,2,91384,10,16,2,9,0,4,1,0,0,60,38,1
52,2,174767,15,10,2,3,0,4,1,0,0,45,38,1
37,3,126675,8,11,2,11,0,4,1,0,0,60,38,1
52,2,82285,9,13,3,7,2,2,0,0,0,40,13,0
51,2,177727,7,12,2,2,0,4,1,0,0,45,38,1
67,4,345236,9,13,2,3,0,4,1,0,0,55,38,0
68,2,156000,0,6,6,7,4,2,0,0,0,20,38,0
71,2,228806,6,5,0,8,1,2,0,0,0,6,38,0
49,1,184428,12,14,2,0,0,4,1,0,0,40,38,0
35,1,102938,11,9,2,7,0,4,1,0,0,40,38,0
18,2,161063,11,9,4,0,3,4,1,0,0,40,38,0
29,2,253752,0,6,2,4,5,4,0,0,0,40,38,0
47,4,274800,9,13,2,9,0,4,1,0,0,60,38,0
31,2,129804,6,5,4,4,1,4,1,0,0,40,32,0
22,0,65547,15,10,4,3,1,2,1,0,0,40,38,0
20,2,107658,15,10,4,12,1,4,0,0,0,10,38,0
57,2,161097,11,9,0,11,1,4,0,0,0,26,38,0
18,2,118376,15,10,4,7,3,4,0,0,0,15,38,0
32,2,131224,11,9,2,9,0,4,1,0,0,40,38,0
39,2,120985,11,9,0,7,3,4,1,0,0,40,38,0
37,2,215392,9,13,0,9,1,4,0,0,0,40,38,0
51,2,63685,11,9,2,11,0,1,1,0,0,50,0,0
48,2,131826,15,10,2,0,0,4,1,0,0,40,38,1
39,2,211440,11,9,2,13,0,4,1,0,0,55,38,1
35,2,31023,9,13,2,11,0,4,1,0,0,45,38,0
19,2,255161,11,9,4,11,3,4,1,0,0,25,38,0
28,2,411950,11,9,0,0,1,4,1,0,0,40,38,0
18,2,318082,15,10,4,11,3,4,1,0,0,35,38,0
23,1,287988,9,13,4,9,1,4,1,0,0,40,38,0
42,0,115932,9,13,0,0,3,4,1,0,0,40,38,0
25,2,60358,15,10,4,11,3,4,1,0,0,40,38,0
17,2,140117,0,6,4,11,3,4,0,0,0,12,38,0
34,2,158040,9,13,4,3,1,4,0,0,0,45,38,0
29,2,232784,7,12,4,3,3,4,1,0,0,40,38,0
22,2,349368,15,10,2,0,5,4,0,0,0,40,38,0
46,0,325573,11,9,4,5,1,4,1,0,0,40,38,0
69,2,140176,11,9,2,11,0,4,1,0,0,24,38,0
50,2,128478,11,9,2,2,0,4,1,0,0,60,38,1
45,0,155659,15,10,2,9,0,4,1,0,0,40,38,1
41,5,288433,12,14,4,0,1,2,0,0,0,40,38,0
47,0,329205,9,13,0,9,4,4,1,0,0,40,38,0
64,2,171373,1,7,6,4,4,4,0,0,0,40,38,0
29,2,228860,15,10,2,7,0,4,1,0,0,35,38,0
17,2,47771,1,7,4,9,3,4,0,0,0,20,38,0
24,2,201680,11,9,4,0,4,4,1,0,0,60,38,0
28,2,337378,11,9,2,2,0,4,1,0,0,40,38,0
48,2,227714,9,13,2,11,0,4,1,0,0,60,38,0
36,2,177285,8,11,4,9,4,2,0,0,0,38,38,0
38,2,71701,8,11,4,2,1,4,0,0,0,40,31,0
42,2,280167,12,14,2,9,0,4,1,0,0,40,38,1
36,3,27408,8,11,2,11,0,4,1,0,0,60,38,0
25,2,167031,0,6,4,6,1,4,0,0,0,40,3,0
41,2,173682,12,14,2,6,0,4,1,0,0,40,38,0
35,4,278557,11,9,2,4,0,4,1,0,0,30,38,0
32,2,113688,8,11,0,3,1,4,0,0,0,50,38,0
41,4,252986,12,14,2,9,0,4,1,0,0,40,38,1
48,2,33669,15,10,2,13,0,4,1,0,0,60,38,0
56,2,100776,11,9,2,11,5,4,0,0,0,50,38,0
47,4,177457,15,10,2,7,0,2,1,0,0,40,38,0
30,5,312767,11,9,4,11,4,2,0,0,0,40,38,0
51,2,43354,1,7,2,2,0,4,1,0,0,40,38,1
22,3,375422,9,13,4,0,3,4,1,0,0,40,34,0
49,4,263568,9,13,2,3,0,4,1,0,0,60,38,1
35,2,248010,9,13,3,2,4,4,1,0,0,40,38,0
34,2,405577,15,10,4,0,1,4,1,0,0,40,38,0
51,5,167065,11,9,2,3,0,4,1,0,0,40,38,0
26,2,102476,9,13,2,3,0,4,1,0,0,40,38,0
32,2,175878,5,4,2,2,0,4,1,0,0,35,38,0
55,2,213894,1,7,5,0,4,2,0,0,0,40,38,0
17,2,150262,1,7,4,11,3,4,0,0,0,20,38,0
40,2,75363,15,10,5,3,4,4,0,0,0,40,38,0
38,2,272671,9,13,0,11,3,4,1,0,0,50,38,0
44,2,222434,11,9,0,6,3,4,1,0,0,40,38,0
25,2,171236,11,9,0,5,3,4,0,0,0,40,38,0
45,2,367037,11,9,0,0,4,4,0,0,0,40,38,0
38,2,304651,11,9,2,0,0,4,1,0,0,45,38,1
62,2,97017,15,10,2,2,0,4,1,0,0,45,38,0
45,5,320818,15,10,3,7,2,2,1,0,0,40,13,0
